Rank,Status,VP,EN,HL,AT,YD,WinRate,GamesPlayed,AvgCardsBought,P1%,P2%,P3%,P4%,P5%,P6%,P7%,P8%,P9%,P10%,P11%
809,Eliminated,10,5,4,3,8,48.0%,50,5.22,86.0%,48.0%,-,-,-,-,-,-,-,-,-
810,Eliminated,10,10,0,1,2,48.0%,50,5.38,72.0%,48.0%,-,-,-,-,-,-,-,-,-
811,Eliminated,10,15,4,3,4,48.0%,50,6.30,74.0%,48.0%,-,-,-,-,-,-,-,-,-
812,Eliminated,10,15,10,2,8,48.0%,50,6.80,84.0%,48.0%,-,-,-,-,-,-,-,-,-
813,Eliminated,10,15,10,2,10,48.0%,50,7.74,72.0%,48.0%,-,-,-,-,-,-,-,-,-
814,Eliminated,15,0,0,1,4,48.0%,50,2.32,90.0%,48.0%,-,-,-,-,-,-,-,-,-
815,Eliminated,15,0,0,2,6,48.0%,50,2.30,82.0%,48.0%,-,-,-,-,-,-,-,-,-
816,Eliminated,15,0,2,1,2,48.0%,50,2.56,80.0%,48.0%,-,-,-,-,-,-,-,-,-
817,Eliminated,15,0,2,1,4,48.0%,50,2.26,72.0%,48.0%,-,-,-,-,-,-,-,-,-
818,Eliminated,15,0,2,3,6,48.0%,50,2.64,98.0%,48.0%,-,-,-,-,-,-,-,-,-
819,Eliminated,15,0,6,3,4,48.0%,50,2.74,92.0%,48.0%,-,-,-,-,-,-,-,-,-
820,Eliminated,15,5,2,2,6,48.0%,50,4.72,72.0%,48.0%,-,-,-,-,-,-,-,-,-
821,Eliminated,15,5,2,3,8,48.0%,50,5.54,78.0%,48.0%,-,-,-,-,-,-,-,-,-
822,Eliminated,15,5,4,2,10,48.0%,50,5.58,86.0%,48.0%,-,-,-,-,-,-,-,-,-
823,Eliminated,15,5,6,2,2,48.0%,50,4.52,80.0%,48.0%,-,-,-,-,-,-,-,-,-
824,Eliminated,15,5,10,2,4,48.0%,50,4.74,88.0%,48.0%,-,-,-,-,-,-,-,-,-
825,Eliminated,15,5,10,3,4,48.0%,50,4.04,90.0%,48.0%,-,-,-,-,-,-,-,-,-
826,Eliminated,15,10,2,3,2,48.0%,50,5.24,80.0%,48.0%,-,-,-,-,-,-,-,-,-
827,Eliminated,15,10,10,3,6,48.0%,50,6.44,82.0%,48.0%,-,-,-,-,-,-,-,-,-
828,Eliminated,15,15,2,3,8,48.0%,50,6.08,84.0%,48.0%,-,-,-,-,-,-,-,-,-
829,Eliminated,15,15,6,3,2,48.0%,50,6.10,76.0%,48.0%,-,-,-,-,-,-,-,-,-
830,Eliminated,15,15,6,3,8,48.0%,50,7.16,76.0%,48.0%,-,-,-,-,-,-,-,-,-
831,Eliminated,15,15,8,2,8,48.0%,50,6.86,94.0%,48.0%,-,-,-,-,-,-,-,-,-
832,Eliminated,15,20,2,2,8,48.0%,50,6.08,78.0%,48.0%,-,-,-,-,-,-,-,-,-
833,Eliminated,15,20,2,3,6,48.0%,50,6.08,76.0%,48.0%,-,-,-,-,-,-,-,-,-
834,Eliminated,15,20,4,3,2,48.0%,50,6.28,72.0%,48.0%,-,-,-,-,-,-,-,-,-
835,Eliminated,15,20,8,2,6,48.0%,50,8.14,78.0%,48.0%,-,-,-,-,-,-,-,-,-
836,Eliminated,20,0,0,1,4,48.0%,50,2.24,76.0%,48.0%,-,-,-,-,-,-,-,-,-
837,Eliminated,20,0,0,2,8,48.0%,50,2.22,96.0%,48.0%,-,-,-,-,-,-,-,-,-
838,Eliminated,20,0,0,3,0,48.0%,50,1.92,74.0%,48.0%,-,-,-,-,-,-,-,-,-
839,Eliminated,20,0,0,3,10,48.0%,50,2.04,92.0%,48.0%,-,-,-,-,-,-,-,-,-
840,Eliminated,20,0,2,2,4,48.0%,50,2.18,86.0%,48.0%,-,-,-,-,-,-,-,-,-
841,Eliminated,20,0,4,3,6,48.0%,50,2.64,98.0%,48.0%,-,-,-,-,-,-,-,-,-
842,Eliminated,20,0,8,3,4,48.0%,50,2.58,96.0%,48.0%,-,-,-,-,-,-,-,-,-
843,Eliminated,20,0,8,3,10,48.0%,50,2.56,98.0%,48.0%,-,-,-,-,-,-,-,-,-
844,Eliminated,20,0,10,2,8,48.0%,50,2.48,100.0%,48.0%,-,-,-,-,-,-,-,-,-
845,Eliminated,20,0,10,3,2,48.0%,50,2.30,84.0%,48.0%,-,-,-,-,-,-,-,-,-
846,Eliminated,20,5,4,2,6,48.0%,50,5.34,84.0%,48.0%,-,-,-,-,-,-,-,-,-
847,Eliminated,20,5,8,2,6,48.0%,50,5.12,80.0%,48.0%,-,-,-,-,-,-,-,-,-
848,Eliminated,20,5,10,3,2,48.0%,50,4.10,80.0%,48.0%,-,-,-,-,-,-,-,-,-
849,Eliminated,20,10,2,2,10,48.0%,50,6.24,76.0%,48.0%,-,-,-,-,-,-,-,-,-
850,Eliminated,20,10,4,3,10,48.0%,50,6.96,74.0%,48.0%,-,-,-,-,-,-,-,-,-
851,Eliminated,20,10,10,2,8,48.0%,50,6.72,86.0%,48.0%,-,-,-,-,-,-,-,-,-
852,Eliminated,20,15,4,3,10,48.0%,50,6.94,74.0%,48.0%,-,-,-,-,-,-,-,-,-
853,Eliminated,20,15,6,2,8,48.0%,50,7.18,80.0%,48.0%,-,-,-,-,-,-,-,-,-
854,Eliminated,20,15,6,3,10,48.0%,50,7.34,82.0%,48.0%,-,-,-,-,-,-,-,-,-
855,Eliminated,20,15,10,2,10,48.0%,50,7.70,90.0%,48.0%,-,-,-,-,-,-,-,-,-
856,Eliminated,20,20,4,3,10,48.0%,50,6.62,78.0%,48.0%,-,-,-,-,-,-,-,-,-
857,Eliminated,20,20,8,2,10,48.0%,50,7.26,90.0%,48.0%,-,-,-,-,-,-,-,-,-
858,Eliminated,20,20,10,3,8,48.0%,50,7.72,86.0%,48.0%,-,-,-,-,-,-,-,-,-
859,Eliminated,20,15,8,3,6,46.9%,49,7.47,80.0%,46.9%,-,-,-,-,-,-,-,-,-
860,Eliminated,0,0,2,3,0,46.0%,50,1.72,72.0%,46.0%,-,-,-,-,-,-,-,-,-
861,Eliminated,0,0,2,3,2,46.0%,50,1.96,74.0%,46.0%,-,-,-,-,-,-,-,-,-
862,Eliminated,0,0,8,2,0,46.0%,50,1.76,74.0%,46.0%,-,-,-,-,-,-,-,-,-
863,Eliminated,0,0,10,2,4,46.0%,50,2.78,78.0%,46.0%,-,-,-,-,-,-,-,-,-
864,Eliminated,0,5,6,2,6,46.0%,50,3.88,78.0%,46.0%,-,-,-,-,-,-,-,-,-
865,Eliminated,0,10,2,2,6,46.0%,50,5.36,72.0%,46.0%,-,-,-,-,-,-,-,-,-
866,Eliminated,0,10,2,3,8,46.0%,50,4.76,74.0%,46.0%,-,-,-,-,-,-,-,-,-
867,Eliminated,0,10,10,3,8,46.0%,50,5.90,84.0%,46.0%,-,-,-,-,-,-,-,-,-
868,Eliminated,0,15,6,3,2,46.0%,50,5.46,76.0%,46.0%,-,-,-,-,-,-,-,-,-
869,Eliminated,0,15,6,3,6,46.0%,50,6.24,72.0%,46.0%,-,-,-,-,-,-,-,-,-
870,Eliminated,5,0,4,3,4,46.0%,50,1.92,82.0%,46.0%,-,-,-,-,-,-,-,-,-
871,Eliminated,5,0,8,3,2,46.0%,50,2.32,78.0%,46.0%,-,-,-,-,-,-,-,-,-
872,Eliminated,5,0,8,3,4,46.0%,50,2.42,82.0%,46.0%,-,-,-,-,-,-,-,-,-
873,Eliminated,5,5,2,2,6,46.0%,50,4.38,78.0%,46.0%,-,-,-,-,-,-,-,-,-
874,Eliminated,5,5,2,3,2,46.0%,50,3.90,74.0%,46.0%,-,-,-,-,-,-,-,-,-
875,Eliminated,5,5,6,3,8,46.0%,50,5.62,88.0%,46.0%,-,-,-,-,-,-,-,-,-
876,Eliminated,5,5,10,2,8,46.0%,50,5.12,80.0%,46.0%,-,-,-,-,-,-,-,-,-
877,Eliminated,5,5,10,3,4,46.0%,50,4.24,82.0%,46.0%,-,-,-,-,-,-,-,-,-
878,Eliminated,5,10,2,3,4,46.0%,50,5.48,72.0%,46.0%,-,-,-,-,-,-,-,-,-
879,Eliminated,5,10,2,3,8,46.0%,50,5.80,82.0%,46.0%,-,-,-,-,-,-,-,-,-
880,Eliminated,5,20,6,2,10,46.0%,50,6.94,72.0%,46.0%,-,-,-,-,-,-,-,-,-
881,Eliminated,5,20,10,3,4,46.0%,50,5.44,72.0%,46.0%,-,-,-,-,-,-,-,-,-
882,Eliminated,5,20,10,3,8,46.0%,50,7.28,90.0%,46.0%,-,-,-,-,-,-,-,-,-
883,Eliminated,10,0,2,1,0,46.0%,50,2.14,78.0%,46.0%,-,-,-,-,-,-,-,-,-
884,Eliminated,10,0,4,1,2,46.0%,50,2.44,82.0%,46.0%,-,-,-,-,-,-,-,-,-
885,Eliminated,10,0,4,3,2,46.0%,50,2.66,72.0%,46.0%,-,-,-,-,-,-,-,-,-
886,Eliminated,10,0,6,1,2,46.0%,50,2.80,82.0%,46.0%,-,-,-,-,-,-,-,-,-
887,Eliminated,10,0,10,2,4,46.0%,50,2.26,88.0%,46.0%,-,-,-,-,-,-,-,-,-
888,Eliminated,10,5,4,1,2,46.0%,50,4.58,78.0%,46.0%,-,-,-,-,-,-,-,-,-
889,Eliminated,10,5,6,3,4,46.0%,50,5.10,82.0%,46.0%,-,-,-,-,-,-,-,-,-
890,Eliminated,10,5,8,2,10,46.0%,50,5.72,86.0%,46.0%,-,-,-,-,-,-,-,-,-
891,Eliminated,10,5,8,3,2,46.0%,50,4.12,74.0%,46.0%,-,-,-,-,-,-,-,-,-
892,Eliminated,10,10,2,2,6,46.0%,50,5.62,74.0%,46.0%,-,-,-,-,-,-,-,-,-
893,Eliminated,10,10,4,2,10,46.0%,50,6.10,86.0%,46.0%,-,-,-,-,-,-,-,-,-
894,Eliminated,10,10,6,2,6,46.0%,50,6.96,82.0%,46.0%,-,-,-,-,-,-,-,-,-
895,Eliminated,10,10,8,2,10,46.0%,50,6.88,86.0%,46.0%,-,-,-,-,-,-,-,-,-
896,Eliminated,10,10,8,3,2,46.0%,50,5.70,82.0%,46.0%,-,-,-,-,-,-,-,-,-
897,Eliminated,10,10,10,2,2,46.0%,50,5.76,78.0%,46.0%,-,-,-,-,-,-,-,-,-
898,Eliminated,10,15,0,2,4,46.0%,50,5.38,76.0%,46.0%,-,-,-,-,-,-,-,-,-
899,Eliminated,10,15,2,2,6,46.0%,50,5.82,72.0%,46.0%,-,-,-,-,-,-,-,-,-
900,Eliminated,10,15,2,3,2,46.0%,50,5.94,74.0%,46.0%,-,-,-,-,-,-,-,-,-
901,Eliminated,10,20,0,1,10,46.0%,50,5.84,74.0%,46.0%,-,-,-,-,-,-,-,-,-
902,Eliminated,10,20,4,2,6,46.0%,50,6.54,84.0%,46.0%,-,-,-,-,-,-,-,-,-
903,Eliminated,15,0,0,1,0,46.0%,50,2.44,78.0%,46.0%,-,-,-,-,-,-,-,-,-
904,Eliminated,15,0,0,2,2,46.0%,50,2.08,84.0%,46.0%,-,-,-,-,-,-,-,-,-
905,Eliminated,15,0,2,1,10,46.0%,50,2.16,78.0%,46.0%,-,-,-,-,-,-,-,-,-
906,Eliminated,15,0,2,2,4,46.0%,50,2.34,84.0%,46.0%,-,-,-,-,-,-,-,-,-
907,Eliminated,15,0,2,3,10,46.0%,50,1.96,92.0%,46.0%,-,-,-,-,-,-,-,-,-
908,Eliminated,15,0,4,3,4,46.0%,50,2.40,92.0%,46.0%,-,-,-,-,-,-,-,-,-
909,Eliminated,15,0,6,1,8,46.0%,50,2.56,96.0%,46.0%,-,-,-,-,-,-,-,-,-
910,Eliminated,15,0,8,1,8,46.0%,50,3.42,98.0%,46.0%,-,-,-,-,-,-,-,-,-
911,Eliminated,15,0,8,2,4,46.0%,50,2.76,94.0%,46.0%,-,-,-,-,-,-,-,-,-
912,Eliminated,15,0,10,1,10,46.0%,50,4.90,82.0%,46.0%,-,-,-,-,-,-,-,-,-
913,Eliminated,15,5,0,3,4,46.0%,50,3.90,74.0%,46.0%,-,-,-,-,-,-,-,-,-
914,Eliminated,15,5,4,1,2,46.0%,50,4.82,78.0%,46.0%,-,-,-,-,-,-,-,-,-
915,Eliminated,15,5,8,2,10,46.0%,50,5.88,88.0%,46.0%,-,-,-,-,-,-,-,-,-
916,Eliminated,15,5,10,2,2,46.0%,50,4.04,80.0%,46.0%,-,-,-,-,-,-,-,-,-
917,Eliminated,15,10,2,1,2,46.0%,50,5.86,76.0%,46.0%,-,-,-,-,-,-,-,-,-
918,Eliminated,15,10,4,1,2,46.0%,50,5.26,76.0%,46.0%,-,-,-,-,-,-,-,-,-
919,Eliminated,15,10,6,3,8,46.0%,50,7.10,84.0%,46.0%,-,-,-,-,-,-,-,-,-
920,Eliminated,15,10,10,3,4,46.0%,50,5.38,88.0%,46.0%,-,-,-,-,-,-,-,-,-
921,Eliminated,15,15,0,3,8,46.0%,50,5.92,76.0%,46.0%,-,-,-,-,-,-,-,-,-
922,Eliminated,15,15,4,3,10,46.0%,50,6.56,92.0%,46.0%,-,-,-,-,-,-,-,-,-
923,Eliminated,15,20,8,2,8,46.0%,50,7.68,92.0%,46.0%,-,-,-,-,-,-,-,-,-
924,Eliminated,15,20,8,3,4,46.0%,50,7.28,86.0%,46.0%,-,-,-,-,-,-,-,-,-
925,Eliminated,15,20,10,2,6,46.0%,50,7.46,82.0%,46.0%,-,-,-,-,-,-,-,-,-
926,Eliminated,15,20,10,3,2,46.0%,50,6.76,74.0%,46.0%,-,-,-,-,-,-,-,-,-
927,Eliminated,20,0,2,1,4,46.0%,50,2.38,80.0%,46.0%,-,-,-,-,-,-,-,-,-
928,Eliminated,20,0,6,1,4,46.0%,50,2.78,92.0%,46.0%,-,-,-,-,-,-,-,-,-
929,Eliminated,20,0,8,1,4,46.0%,50,2.84,92.0%,46.0%,-,-,-,-,-,-,-,-,-
930,Eliminated,20,5,2,1,10,46.0%,50,5.54,76.0%,46.0%,-,-,-,-,-,-,-,-,-
931,Eliminated,20,5,6,1,4,46.0%,50,5.66,74.0%,46.0%,-,-,-,-,-,-,-,-,-
932,Eliminated,20,5,6,1,6,46.0%,50,7.00,76.0%,46.0%,-,-,-,-,-,-,-,-,-
933,Eliminated,20,5,6,2,10,46.0%,50,6.00,98.0%,46.0%,-,-,-,-,-,-,-,-,-
934,Eliminated,20,10,0,2,8,46.0%,50,5.82,78.0%,46.0%,-,-,-,-,-,-,-,-,-
935,Eliminated,20,10,6,2,8,46.0%,50,6.74,90.0%,46.0%,-,-,-,-,-,-,-,-,-
936,Eliminated,20,10,8,3,4,46.0%,50,6.40,74.0%,46.0%,-,-,-,-,-,-,-,-,-
937,Eliminated,20,15,2,1,8,46.0%,50,6.30,72.0%,46.0%,-,-,-,-,-,-,-,-,-
938,Eliminated,20,15,10,2,2,46.0%,50,6.62,74.0%,46.0%,-,-,-,-,-,-,-,-,-
939,Eliminated,20,20,0,2,10,46.0%,50,5.98,78.0%,46.0%,-,-,-,-,-,-,-,-,-
940,Eliminated,20,20,8,3,4,46.0%,50,6.72,78.0%,46.0%,-,-,-,-,-,-,-,-,-
941,Eliminated,0,0,6,3,8,44.0%,50,1.84,92.0%,44.0%,-,-,-,-,-,-,-,-,-
942,Eliminated,0,0,8,3,0,44.0%,50,1.32,70.0%,44.0%,-,-,-,-,-,-,-,-,-
943,Eliminated,0,0,10,2,2,44.0%,50,2.84,78.0%,44.0%,-,-,-,-,-,-,-,-,-
944,Eliminated,0,5,0,2,6,44.0%,50,3.32,70.0%,44.0%,-,-,-,-,-,-,-,-,-
945,Eliminated,0,5,4,2,8,44.0%,50,4.42,82.0%,44.0%,-,-,-,-,-,-,-,-,-
946,Eliminated,0,5,6,2,2,44.0%,50,2.98,72.0%,44.0%,-,-,-,-,-,-,-,-,-
947,Eliminated,0,10,4,2,2,44.0%,50,4.92,76.0%,44.0%,-,-,-,-,-,-,-,-,-
948,Eliminated,0,15,8,3,8,44.0%,50,6.34,82.0%,44.0%,-,-,-,-,-,-,-,-,-
949,Eliminated,0,15,10,3,10,44.0%,50,6.40,88.0%,44.0%,-,-,-,-,-,-,-,-,-
950,Eliminated,0,20,8,3,8,44.0%,50,6.18,76.0%,44.0%,-,-,-,-,-,-,-,-,-
951,Eliminated,0,20,10,3,10,44.0%,50,5.66,74.0%,44.0%,-,-,-,-,-,-,-,-,-
952,Eliminated,5,0,0,1,6,44.0%,50,2.12,84.0%,44.0%,-,-,-,-,-,-,-,-,-
953,Eliminated,5,5,2,3,10,44.0%,50,5.08,76.0%,44.0%,-,-,-,-,-,-,-,-,-
954,Eliminated,5,5,10,2,10,44.0%,50,5.58,84.0%,44.0%,-,-,-,-,-,-,-,-,-
955,Eliminated,5,10,8,2,2,44.0%,50,5.52,74.0%,44.0%,-,-,-,-,-,-,-,-,-
956,Eliminated,5,10,10,2,6,44.0%,50,6.60,76.0%,44.0%,-,-,-,-,-,-,-,-,-
957,Eliminated,5,15,4,2,10,44.0%,50,6.90,78.0%,44.0%,-,-,-,-,-,-,-,-,-
958,Eliminated,5,15,8,2,4,44.0%,50,7.08,74.0%,44.0%,-,-,-,-,-,-,-,-,-
959,Eliminated,5,20,4,3,4,44.0%,50,5.76,76.0%,44.0%,-,-,-,-,-,-,-,-,-
960,Eliminated,5,20,6,2,8,44.0%,50,7.72,72.0%,44.0%,-,-,-,-,-,-,-,-,-
961,Eliminated,10,0,0,3,6,44.0%,50,2.18,80.0%,44.0%,-,-,-,-,-,-,-,-,-
962,Eliminated,10,0,2,3,4,44.0%,50,2.28,82.0%,44.0%,-,-,-,-,-,-,-,-,-
963,Eliminated,10,0,4,1,10,44.0%,50,2.56,96.0%,44.0%,-,-,-,-,-,-,-,-,-
964,Eliminated,10,0,6,1,8,44.0%,50,2.58,98.0%,44.0%,-,-,-,-,-,-,-,-,-
965,Eliminated,10,0,8,1,2,44.0%,50,3.30,80.0%,44.0%,-,-,-,-,-,-,-,-,-
966,Eliminated,10,0,8,2,0,44.0%,50,2.46,78.0%,44.0%,-,-,-,-,-,-,-,-,-
967,Eliminated,10,0,10,2,2,44.0%,50,2.22,82.0%,44.0%,-,-,-,-,-,-,-,-,-
968,Eliminated,10,0,10,3,2,44.0%,50,2.28,88.0%,44.0%,-,-,-,-,-,-,-,-,-
969,Eliminated,10,5,0,3,4,44.0%,50,4.38,74.0%,44.0%,-,-,-,-,-,-,-,-,-
970,Eliminated,10,5,2,3,4,44.0%,50,4.74,78.0%,44.0%,-,-,-,-,-,-,-,-,-
971,Eliminated,10,5,4,2,0,44.0%,50,3.90,72.0%,44.0%,-,-,-,-,-,-,-,-,-
972,Eliminated,10,5,6,1,2,44.0%,50,4.88,78.0%,44.0%,-,-,-,-,-,-,-,-,-
973,Eliminated,10,5,10,2,2,44.0%,50,3.92,78.0%,44.0%,-,-,-,-,-,-,-,-,-
974,Eliminated,10,5,10,2,6,44.0%,50,5.04,86.0%,44.0%,-,-,-,-,-,-,-,-,-
975,Eliminated,10,10,0,1,10,44.0%,50,5.14,74.0%,44.0%,-,-,-,-,-,-,-,-,-
976,Eliminated,10,10,0,2,10,44.0%,50,5.30,74.0%,44.0%,-,-,-,-,-,-,-,-,-
977,Eliminated,10,10,2,1,10,44.0%,50,6.42,76.0%,44.0%,-,-,-,-,-,-,-,-,-
978,Eliminated,10,10,8,3,8,44.0%,50,6.10,84.0%,44.0%,-,-,-,-,-,-,-,-,-
979,Eliminated,10,10,10,3,4,44.0%,50,5.44,88.0%,44.0%,-,-,-,-,-,-,-,-,-
980,Eliminated,10,15,6,2,6,44.0%,50,6.56,82.0%,44.0%,-,-,-,-,-,-,-,-,-
981,Eliminated,10,15,6,3,6,44.0%,50,7.10,86.0%,44.0%,-,-,-,-,-,-,-,-,-
982,Eliminated,10,15,8,2,4,44.0%,50,7.28,72.0%,44.0%,-,-,-,-,-,-,-,-,-
983,Eliminated,10,15,8,3,4,44.0%,50,6.54,86.0%,44.0%,-,-,-,-,-,-,-,-,-
984,Eliminated,10,20,2,2,6,44.0%,50,6.18,76.0%,44.0%,-,-,-,-,-,-,-,-,-
985,Eliminated,10,20,8,2,8,44.0%,50,7.96,80.0%,44.0%,-,-,-,-,-,-,-,-,-
986,Eliminated,15,0,4,2,2,44.0%,50,2.22,88.0%,44.0%,-,-,-,-,-,-,-,-,-
987,Eliminated,15,0,6,3,0,44.0%,50,2.18,78.0%,44.0%,-,-,-,-,-,-,-,-,-
988,Eliminated,15,5,2,1,4,44.0%,50,4.72,76.0%,44.0%,-,-,-,-,-,-,-,-,-
989,Eliminated,15,5,4,1,8,44.0%,50,6.26,72.0%,44.0%,-,-,-,-,-,-,-,-,-
990,Eliminated,15,5,6,1,6,44.0%,50,6.28,84.0%,44.0%,-,-,-,-,-,-,-,-,-
991,Eliminated,15,5,6,2,10,44.0%,50,6.04,92.0%,44.0%,-,-,-,-,-,-,-,-,-
992,Eliminated,15,5,8,1,2,44.0%,50,4.92,80.0%,44.0%,-,-,-,-,-,-,-,-,-
993,Eliminated,15,5,8,3,8,44.0%,50,5.90,94.0%,44.0%,-,-,-,-,-,-,-,-,-
994,Eliminated,15,10,0,3,10,44.0%,50,5.38,80.0%,44.0%,-,-,-,-,-,-,-,-,-
995,Eliminated,15,10,2,3,10,44.0%,50,6.02,78.0%,44.0%,-,-,-,-,-,-,-,-,-
996,Eliminated,15,10,10,2,2,44.0%,50,5.82,76.0%,44.0%,-,-,-,-,-,-,-,-,-
997,Eliminated,15,10,10,2,10,44.0%,50,6.90,86.0%,44.0%,-,-,-,-,-,-,-,-,-
998,Eliminated,15,15,0,1,6,44.0%,50,6.04,72.0%,44.0%,-,-,-,-,-,-,-,-,-
999,Eliminated,15,15,0,3,10,44.0%,50,5.66,82.0%,44.0%,-,-,-,-,-,-,-,-,-
1000,Eliminated,15,15,2,1,4,44.0%,50,6.86,74.0%,44.0%,-,-,-,-,-,-,-,-,-
1001,Eliminated,15,15,6,2,2,44.0%,50,6.42,72.0%,44.0%,-,-,-,-,-,-,-,-,-
1002,Eliminated,15,15,8,2,4,44.0%,50,7.08,80.0%,44.0%,-,-,-,-,-,-,-,-,-
1003,Eliminated,15,20,4,3,8,44.0%,50,6.88,78.0%,44.0%,-,-,-,-,-,-,-,-,-
1004,Eliminated,15,20,6,2,4,44.0%,50,6.80,82.0%,44.0%,-,-,-,-,-,-,-,-,-
1005,Eliminated,20,0,0,1,6,44.0%,50,2.44,82.0%,44.0%,-,-,-,-,-,-,-,-,-
1006,Eliminated,20,0,0,2,6,44.0%,50,2.18,74.0%,44.0%,-,-,-,-,-,-,-,-,-
1007,Eliminated,20,0,2,3,4,44.0%,50,2.52,74.0%,44.0%,-,-,-,-,-,-,-,-,-
1008,Eliminated,20,0,4,2,2,44.0%,50,2.52,82.0%,44.0%,-,-,-,-,-,-,-,-,-
1009,Eliminated,20,0,4,3,2,44.0%,50,2.64,76.0%,44.0%,-,-,-,-,-,-,-,-,-
1010,Eliminated,20,0,6,3,4,44.0%,50,2.56,90.0%,44.0%,-,-,-,-,-,-,-,-,-
1011,Eliminated,20,5,0,3,4,44.0%,50,4.44,76.0%,44.0%,-,-,-,-,-,-,-,-,-
1012,Eliminated,20,5,0,3,10,44.0%,50,4.82,84.0%,44.0%,-,-,-,-,-,-,-,-,-
1013,Eliminated,20,5,2,1,6,44.0%,50,5.34,76.0%,44.0%,-,-,-,-,-,-,-,-,-
1014,Eliminated,20,5,4,1,4,44.0%,50,5.50,82.0%,44.0%,-,-,-,-,-,-,-,-,-
1015,Eliminated,20,5,4,1,6,44.0%,50,5.54,84.0%,44.0%,-,-,-,-,-,-,-,-,-
1016,Eliminated,20,5,4,2,0,44.0%,50,4.02,74.0%,44.0%,-,-,-,-,-,-,-,-,-
1017,Eliminated,20,5,4,3,6,44.0%,50,4.88,84.0%,44.0%,-,-,-,-,-,-,-,-,-
1018,Eliminated,20,5,4,3,10,44.0%,50,5.34,80.0%,44.0%,-,-,-,-,-,-,-,-,-
1019,Eliminated,20,10,2,1,4,44.0%,50,6.26,76.0%,44.0%,-,-,-,-,-,-,-,-,-
1020,Eliminated,20,10,4,2,2,44.0%,50,5.64,76.0%,44.0%,-,-,-,-,-,-,-,-,-
1021,Eliminated,20,10,4,2,6,44.0%,50,6.16,84.0%,44.0%,-,-,-,-,-,-,-,-,-
1022,Eliminated,20,10,10,2,10,44.0%,50,7.00,80.0%,44.0%,-,-,-,-,-,-,-,-,-
1023,Eliminated,20,15,0,2,6,44.0%,50,6.32,72.0%,44.0%,-,-,-,-,-,-,-,-,-
1024,Eliminated,20,15,6,1,6,44.0%,50,9.68,78.0%,44.0%,-,-,-,-,-,-,-,-,-
1025,Eliminated,20,20,4,3,6,44.0%,50,6.96,76.0%,44.0%,-,-,-,-,-,-,-,-,-
1026,Eliminated,20,20,6,2,10,44.0%,50,7.34,82.0%,44.0%,-,-,-,-,-,-,-,-,-
1027,Eliminated,20,20,10,2,10,44.0%,50,7.52,86.0%,44.0%,-,-,-,-,-,-,-,-,-
1028,Eliminated,0,0,0,1,0,42.0%,50,2.32,70.0%,42.0%,-,-,-,-,-,-,-,-,-
1029,Eliminated,0,0,0,3,0,42.0%,50,1.68,76.0%,42.0%,-,-,-,-,-,-,-,-,-
1030,Eliminated,0,0,2,3,10,42.0%,50,1.52,72.0%,42.0%,-,-,-,-,-,-,-,-,-
1031,Eliminated,0,0,8,3,2,42.0%,50,1.88,82.0%,42.0%,-,-,-,-,-,-,-,-,-
1032,Eliminated,0,0,10,2,10,42.0%,50,3.20,72.0%,42.0%,-,-,-,-,-,-,-,-,-
1033,Eliminated,0,5,0,3,6,42.0%,50,3.64,70.0%,42.0%,-,-,-,-,-,-,-,-,-
1034,Eliminated,0,15,4,3,10,42.0%,50,5.80,76.0%,42.0%,-,-,-,-,-,-,-,-,-
1035,Eliminated,0,20,4,3,4,42.0%,50,6.30,72.0%,42.0%,-,-,-,-,-,-,-,-,-
1036,Eliminated,5,0,2,1,0,42.0%,50,1.74,82.0%,42.0%,-,-,-,-,-,-,-,-,-
1037,Eliminated,5,0,4,1,8,42.0%,50,2.72,80.0%,42.0%,-,-,-,-,-,-,-,-,-
1038,Eliminated,5,0,10,2,4,42.0%,50,2.16,86.0%,42.0%,-,-,-,-,-,-,-,-,-
1039,Eliminated,5,10,2,3,2,42.0%,50,4.76,80.0%,42.0%,-,-,-,-,-,-,-,-,-
1040,Eliminated,5,10,8,2,8,42.0%,50,6.92,78.0%,42.0%,-,-,-,-,-,-,-,-,-
1041,Eliminated,5,15,0,2,10,42.0%,50,6.04,82.0%,42.0%,-,-,-,-,-,-,-,-,-
1042,Eliminated,5,15,2,3,8,42.0%,50,6.16,78.0%,42.0%,-,-,-,-,-,-,-,-,-
1043,Eliminated,5,20,4,2,8,42.0%,50,6.94,86.0%,42.0%,-,-,-,-,-,-,-,-,-
1044,Eliminated,10,0,2,1,8,42.0%,50,2.06,92.0%,42.0%,-,-,-,-,-,-,-,-,-
1045,Eliminated,10,0,4,3,4,42.0%,50,2.30,92.0%,42.0%,-,-,-,-,-,-,-,-,-
1046,Eliminated,10,5,4,1,4,42.0%,50,5.30,78.0%,42.0%,-,-,-,-,-,-,-,-,-
1047,Eliminated,10,5,8,1,4,42.0%,50,6.08,72.0%,42.0%,-,-,-,-,-,-,-,-,-
1048,Eliminated,10,5,10,2,10,42.0%,50,5.32,88.0%,42.0%,-,-,-,-,-,-,-,-,-
1049,Eliminated,10,10,0,1,0,42.0%,50,5.36,72.0%,42.0%,-,-,-,-,-,-,-,-,-
1050,Eliminated,10,10,0,2,6,42.0%,50,5.50,72.0%,42.0%,-,-,-,-,-,-,-,-,-
1051,Eliminated,10,10,6,2,8,42.0%,50,6.52,82.0%,42.0%,-,-,-,-,-,-,-,-,-
